competition,event,race,code,position,nationality,time,crew
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Heat,H2,2,IRL,06:38.8,"O'DONOVAN, Mark; O'DRISCOLL, Shane"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Heat,H2,3,RUS,06:44.4,"CHEREPKOV, Sergei; KIIASHKO, Aleksei"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Heat,H2,4,ESP,06:45.1,"PEREZ MORENO, Sergio; GONZALEZ ALVAREZ, Jesus"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Heat,H2,5,CHN,06:59.4,"LI, Lei; LI, Zhongwei"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Heat,H3,1,FRA,06:40.8,"MOUTERDE, Augustin; GUERINOT, Alexis"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Heat,H3,2,GER,06:42.9,"PESCHEL, Julius; KESSLER, Sven"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Heat,H3,3,ITA,06:47.1,"TEDESCO, Lorenzo; TUCCINARDI, Giorgio"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Heat,H3,4,CZE,06:52.4,"HAJEK, Jan; HUMPOLEC, Michael"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Heat,H3,5,NOR,06:53.2,"CHRISTENSEN, Markus; LARSSON, Ola"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FA,1,FRA,07:14.2,"MOUTERDE, Augustin; GUERINOT, Alexis"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FA,2,DEN,07:15.3,"ESPENSEN, Emil; VILHELMSEN, Jens"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FA,3,GBR,07:16.5,"CASSELLS, Joel; SCRIMGEOUR, Sam"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FA,4,IRL,07:24.6,"O'DONOVAN, Mark; O'DRISCOLL, Shane"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FA,5,CHN,07:32.5,"LI, Lei; LI, Zhongwei"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FA,6,USA,07:36.9,"WEILAND, Andrew; GIBSON, Peter"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FB,1,JPN,07:28.2,"KOBAYASHI, Masato; NARA, Kazuki"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FB,2,GER,07:33.8,"KESSLER, Sven; PESCHEL, Julius"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FB,3,BRA,07:34.2,"VELA MAGGI, Xavier; GIARETTON, Willian"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FB,4,RUS,07:35.2,"CHEREPKOV, Sergei; KIIASHKO, Aleksei"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FB,5,ITA,07:38.4,"TEDESCO, Lorenzo; TUCCINARDI, Giorgio"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FB,6,ESP,07:49.3,"PEREZ MORENO, Sergio; GONZALEZ ALVAREZ, Jesus"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FC,1,POR,07:29.5,"GONCALVES COELHO, Nuno; CORREIA CARVALHO, Jorge"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FC,2,CZE,07:33.9,"HAJEK, Jan; HUMPOLEC, Michael"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FC,3,HUN,07:36.0,"FORRAI, David; SZIGETI, Roland"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Final,FC,4,NOR,07:44.6,"CHRISTENSEN, Markus; LARSSON, Ola"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Repechage,R1,1,ESP,06:39.2,"PEREZ MORENO, Sergio; GONZALEZ ALVAREZ, Jesus"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Repechage,R1,2,JPN,06:39.3,"KOBAYASHI, Masato; NARA, Kazuki"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Repechage,R1,3,ITA,06:39.8,"TEDESCO, Lorenzo; TUCCINARDI, Giorgio"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Repechage,R1,4,POR,06:40.7,"GONCALVES COELHO, Nuno; CORREIA CARVALHO, Jorge"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Repechage,R1,5,NOR,06:49.8,"CHRISTENSEN, Markus; LARSSON, Ola"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Repechage,R2,1,CHN,06:36.9,"LI, Lei; LI, Zhongwei"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Repechage,R2,2,USA,06:37.2,"WEILAND, Andrew; GIBSON, Peter"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Repechage,R2,3,RUS,06:38.3,"CHEREPKOV, Sergei; KIIASHKO, Aleksei"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Repechage,R2,4,CZE,06:46.5,"HAJEK, Jan; HUMPOLEC, Michael"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Repechage,R2,5,HUN,06:42.9,"SZIGETI, Roland; FORRAI, David"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Semifinal,SA/B 1,1,GBR,06:29.6,"CASSELLS, Joel; SCRIMGEOUR, Sam"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Semifinal,SA/B 1,2,DEN,06:30.1,"ESPENSEN, Emil; VILHELMSEN, Jens"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Semifinal,SA/B 1,3,CHN,06:32.8,"LI, Lei; LI, Zhongwei"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Semifinal,SA/B 1,4,JPN,06:33.4,"KOBAYASHI, Masato; NARA, Kazuki"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Semifinal,SA/B 1,5,GER,06:36.4,"KESSLER, Sven; PESCHEL, Julius"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Semifinal,SA/B 1,6,RUS,06:38.2,"CHEREPKOV, Sergei; KIIASHKO, Aleksei"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Semifinal,SA/B 2,1,FRA,06:30.6,"MOUTERDE, Augustin; GUERINOT, Alexis"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Semifinal,SA/B 2,2,IRL,06:32.2,"O'DONOVAN, Mark; O'DRISCOLL, Shane"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Semifinal,SA/B 2,3,USA,06:33.2,"WEILAND, Andrew; GIBSON, Peter"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Semifinal,SA/B 2,4,BRA,06:35.1,"VELA MAGGI, Xavier; GIARETTON, Willian"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Semifinal,SA/B 2,5,ITA,06:37.3,"TEDESCO, Lorenzo; TUCCINARDI, Giorgio"
2016 World Rowing Championships,LM2-,Lightweight Men's Pair - Semifinal,SA/B 2,6,ESP,06:40.8,"PEREZ MORENO, Sergio; GONZALEZ ALVAREZ, Jesus"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Heat,H1,1,GRE,05:57.5,"KONSOLAS, Georgios; GIANNAROS, Spyridon; MAGDANIS, Panagiotis; KONSOLAS, Eleftherios"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Heat,H1,2,DEN,05:59.4,"JENSEN, Steffen; BENDTSEN, Andrej; NIELSEN, Jens; LARSEN, Mathias"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Heat,H1,3,ITA,06:01.0,"RIGON, Francesco; FOIS, Andrea; QUARANTA, Michele; AMARANTEII, Catello"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Heat,H1,4,CAN,06:02.0,"HARDY, Taylor; HENRY, Mark; KING, Joshua; RENDALL, Thomas"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Heat,H1,5,GBR,06:03.2,"WAITE-ROBERTS, Charles; COPUS, Jamie; KIRKWOOD, Jamie; LEE-GREEN, Zak"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Heat,H1,6,RUS,06:07.1,"GARANIN, Pavel; NEKRASOV, Alexey; KURANOV, Anton; LIFSHITC, Nazar"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Heat,H2,1,UKR,05:52.7,"FEDORENKO, Roman; KOVALOV, Stanislav; SIABRO, Serhii; KHMARA, Igor"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Heat,H2,2,FRA,05:53.1,"TEROIN, Francois; PIQUERAS, Damien; DEMONTFAUCON, Maxime; MAUNOIR, Morgan"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Heat,H2,3,GER,05:57.9,"STOECKER, Patrik; ROLLER, Florian; URSPRUNG, Johannes; KULBACH, Cedric"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Heat,H2,4,NED,06:01.8,"VAN ZEIJL, Ward; VAN DIJK, Sander; MORTIER, Berend; VAN DER ENDT, Just"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Heat,H2,5,USA,06:28.8,"MC GEE, Tobin; LAMBERT-ROGERS, Christopher; SCHMIDT, Peter; GEORGESON, Jacob"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Final,FA,1,GER,06:23.1,"STOECKER, Patrik; ROLLER, Florian; URSPRUNG, Johannes; KULBACH, Cedric"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Final,FA,2,FRA,06:24.7,"TEROIN, Francois; PIQUERAS, Damien; DEMONTFAUCON, Maxime; MAUNOIR, Morgan"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Final,FA,3,GRE,06:26.6,"KONSOLAS, Georgios; GIANNAROS, Spyridon; MAGDANIS, Panagiotis; KONSOLAS, Eleftherios"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Final,FA,4,UKR,06:28.6,"FEDORENKO, Roman; KOVALOV, Stanislav; SIABRO, Serhii; KHMARA, Igor"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Final,FA,5,DEN,06:29.7,"JENSEN, Steffen; BENDTSEN, Andrej; NIELSEN, Jens; LARSEN, Mathias"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Final,FA,6,GBR,06:31.7,"WAITE-ROBERTS, Charles; COPUS, Jamie; KIRKWOOD, Jamie; LEE-GREEN, Zak"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Final,FB,1,NED,06:38.6,"VAN ZEIJL, Ward; VAN DIJK, Sander; MORTIER, Berend; VAN DER ENDT, Just"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Final,FB,2,ITA,06:39.5,"RIGON, Francesco; FOIS, Andrea; QUARANTA, Michele; AMARANTEII, Catello"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Final,FB,3,CAN,06:40.3,"HARDY, Taylor; HENRY, Mark; KING, Joshua; RENDALL, Thomas"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Final,FB,4,RUS,06:52.6,"GARANIN, Pavel; NEKRASOV, Alexey; KURANOV, Anton; LIFSHITC, Nazar"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Final,FB,5,USA,06:54.8,"MC GEE, Tobin; LAMBERT-ROGERS, Christopher; SCHMIDT, Peter; GEORGESON, Jacob"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Repechage,R1,1,GER,05:52.1,"STOECKER, Patrik; ROLLER, Florian; URSPRUNG, Johannes; KULBACH, Cedric"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Repechage,R1,2,DEN,05:54.4,"JENSEN, Steffen; BENDTSEN, Andrej; NIELSEN, Jens; LARSEN, Mathias"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Repechage,R1,3,CAN,05:54.4,"HARDY, Taylor; HENRY, Mark; KING, Joshua; RENDALL, Thomas"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Repechage,R1,4,RUS,06:05.7,"GARANIN, Pavel; NEKRASOV, Alexey; KURANOV, Anton; LIFSHITC, Nazar"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Repechage,R1,5,USA,06:11.5,"MC GEE, Tobin; LAMBERT-ROGERS, Christopher; SCHMIDT, Peter; GEORGESON, Jacob"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Repechage,R2,1,FRA,05:52.0,"TEROIN, Francois; PIQUERAS, Damien; DEMONTFAUCON, Maxime; MAUNOIR, Morgan"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Repechage,R2,2,GBR,05:52.4,"WAITE-ROBERTS, Charles; COPUS, Jamie; KIRKWOOD, Jamie; LEE-GREEN, Zak"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Repechage,R2,3,NED,05:53.1,"VAN ZEIJL, Ward; VAN DIJK, Sander; MORTIER, Berend; VAN DER ENDT, Just"
2016 World Rowing Championships,LM4x,Lightweight Men's Quadruple Sculls - Repechage,R2,4,ITA,05:57.3,"RIGON, Francesco; FOIS, Andrea; QUARANTA, Michele; AMARANTEII, Catello"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H1,1,SUI,07:17.7,"ZEHNDER, Silvan"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H1,2,ESP,07:21.4,"GOMEZ-FERIA, Jose"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H1,3,POL,07:24.6,"KOWALSKI, Jerzy"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H1,4,FIN,07:25.9,"PETAEJAENIEMI, Juho-Pekka"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H1,5,ARM,09:38.9,"GHARABAGHTSYAN, Sargis"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H2,1,GER,07:04.4,"STEINHUEBEL, Konstantin"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H2,2,SLO,07:07.4,"HRVAT, Rajko"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H2,3,HUN,07:18.2,"GALAMBOS, Peter"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H2,4,RUS,07:36.8,"PESHKOV, Iurii"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H2,5,COL,08:02.0,"MEJIA ESPINAR, Andres"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H3,1,IRL,07:11.7,"O'DONOVAN, Paul"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H3,2,JPN,07:16.9,"IKEDA, Yuki"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H3,3,SRB,07:19.7,"STANOJEVIC, Milos"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H3,4,CHN,07:23.0,"LIU, Jiajian"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H3,5,NED,07:30.1,"LUKKES, Bart"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H4,1,ITA,07:20.3,"MULAS, Matteo"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H4,2,CRO,07:22.1,"RADONIC, Luka"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H4,3,PER,07:22.9,"LEON GARCIA, Renzo"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H4,4,THA,07:23.1,"NAMPRATUENG, Prem"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H4,5,SWE,07:23.1,"JOHANSSON, Mattias"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H5,1,SVK,07:11.5,"BABAC, Lukas"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H5,2,AUT,07:16.5,"TABORSKY, Matthias"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H5,3,USA,07:21.4,"ETHRIDGE, Colin"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H5,4,CZE,07:29.2,"VIKTORA, Milan"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Heat,H5,5,LBA,07:50.0,"GHAMBOUR, Alhussein"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FA,1,IRL,07:32.8,"O'DONOVAN, Paul"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FA,2,HUN,07:37.0,"GALAMBOS, Peter"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FA,3,SVK,07:38.9,"BABAC, Lukas"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FA,4,SLO,07:41.1,"HRVAT, Rajko"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FA,5,GER,07:48.7,"STEINHUEBEL, Konstantin"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FA,6,SRB,07:49.0,"STANOJEVIC, Milos"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FB,1,ESP,07:52.2,"GOMEZ-FERIA, Jose"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FB,2,JPN,07:52.5,"IKEDA, Yuki"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FB,3,ITA,07:58.4,"MULAS, Matteo"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FB,4,USA,07:59.5,"ETHRIDGE, Colin"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FB,5,CRO,08:00.2,"RADONIC, Luka"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FB,6,SUI,08:03.7,"ZEHNDER, Silvan"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FC,1,POL,07:51.8,"KOWALSKI, Jerzy"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FC,2,CHN,08:00.4,"LIU, Jiajian"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FC,3,CZE,08:03.2,"VIKTORA, Milan"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FC,4,NED,08:04.1,"LUKKES, Bart"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FC,5,AUT,08:07.3,"TABORSKY, Matthias"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FC,6,PER,08:11.8,"LEON GARCIA, Renzo"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FD,1,FIN,08:01.1,"PETAEJAENIEMI, Juho-Pekka"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FD,2,RUS,08:08.9,"PESHKOV, Iurii"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FD,3,SWE,08:09.1,"JOHANSSON, Mattias"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FD,4,THA,08:22.1,"NAMPRATUENG, Prem"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FD,5,COL,08:33.3,"MEJIA ESPINAR, Andres"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Final,FD,6,LBA,08:37.3,"GHAMBOUR, Alhussein"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q1,1,GER,06:58.2,"STEINHUEBEL, Konstantin"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q1,2,SRB,06:58.5,"STANOJEVIC, Milos"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q1,3,SUI,07:00.1,"ZEHNDER, Silvan"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q1,4,CZE,07:06.3,"VIKTORA, Milan"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q1,5,PER,07:19.6,"LEON GARCIA, Renzo"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q1,6,LBA,07:44.4,"GHAMBOUR, Alhussein"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q2,1,IRL,06:54.8,"O'DONOVAN, Paul"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q2,2,USA,06:57.1,"ETHRIDGE, Colin"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q2,3,CRO,07:01.0,"RADONIC, Luka"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q2,4,POL,07:04.5,"KOWALSKI, Jerzy"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q2,5,RUS,07:09.5,"PESHKOV, Iurii"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q2,6,SWE,07:21.8,"JOHANSSON, Mattias"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q3,0,AUT,00:00.0,"TABORSKY, Matthias"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q3,1,HUN,06:56.2,"GALAMBOS, Peter"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q3,2,ESP,07:02.7,"GOMEZ-FERIA, Jose"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q3,3,ITA,07:08.4,"MULAS, Matteo"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q3,4,CHN,07:20.1,"LIU, Jiajian"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q3,5,COL,07:44.2,"MEJIA ESPINAR, Andres"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q4,1,SVK,06:55.9,"BABAC, Lukas"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q4,2,SLO,06:57.6,"HRVAT, Rajko"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q4,3,JPN,06:59.1,"IKEDA, Yuki"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q4,4,NED,07:01.9,"LUKKES, Bart"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q4,5,FIN,07:11.3,"PETAEJAENIEMI, Juho-Pekka"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Quarterfinal,Q4,6,THA,07:22.9,"NAMPRATUENG, Prem"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Repechage,R1,1,NED,07:18.0,"LUKKES, Bart"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Repechage,R1,2,SWE,07:29.2,"JOHANSSON, Mattias"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Repechage,R1,3,COL,07:37.7,"MEJIA ESPINAR, Andres"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Repechage,R1,4,LBA,07:38.7,"GHAMBOUR, Alhussein"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Repechage,R1,5,ARM,08:30.9,"GHARABAGHTSYAN, Sargis"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SA/B 1,1,IRL,06:51.7,"O'DONOVAN, Paul"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SA/B 1,2,SLO,06:52.3,"HRVAT, Rajko"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SA/B 1,3,GER,06:52.3,"STEINHUEBEL, Konstantin"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SA/B 1,4,ESP,06:53.2,"GOMEZ-FERIA, Jose"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SA/B 1,5,SUI,06:59.4,"ZEHNDER, Silvan"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SA/B 1,6,ITA,07:17.3,"MULAS, Matteo"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SA/B 2,1,SVK,06:52.5,"BABAC, Lukas"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SA/B 2,2,HUN,06:53.1,"GALAMBOS, Peter"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SA/B 2,3,SRB,06:54.2,"STANOJEVIC, Milos"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SA/B 2,4,CRO,06:58.0,"RADONIC, Luka"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SA/B 2,5,USA,07:02.6,"ETHRIDGE, Colin"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SA/B 2,6,JPN,07:06.2,"IKEDA, Yuki"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SC/D 1,1,POL,07:37.4,"KOWALSKI, Jerzy"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SC/D 1,2,CZE,07:42.2,"VIKTORA, Milan"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SC/D 1,3,AUT,07:44.1,"TABORSKY, Matthias"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SC/D 1,4,FIN,07:45.0,"PETAEJAENIEMI, Juho-Pekka"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SC/D 1,5,LBA,08:20.0,"GHAMBOUR, Alhussein"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SC/D 1,6,COL,08:27.1,"MEJIA ESPINAR, Andres"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SC/D 2,1,CHN,07:45.0,"LIU, Jiajian"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SC/D 2,2,NED,07:45.6,"LUKKES, Bart"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SC/D 2,3,PER,07:46.1,"LEON GARCIA, Renzo"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SC/D 2,4,RUS,08:03.1,"PESHKOV, Iurii"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SC/D 2,5,SWE,08:05.0,"JOHANSSON, Mattias"
2016 World Rowing Championships,LM1x,Lightweight Men's Single Sculls - Semifinal,SC/D 2,6,THA,08:12.8,"NAMPRATUENG, Prem"
2016 World Rowing Championships,LW4x,Lightweight Women's Quadruple Sculls - Final,FA,1,GBR,07:10.6,"STUBBS, Brianna; CRAIG, Emily; WALSH, Imogen; PIGGOTT, Eleanor"
2016 World Rowing Championships,LW4x,Lightweight Women's Quadruple Sculls - Final,FA,2,GER,07:12.4,"ANLAUF, Judith; PIEPER, Leonie; REUSS, Lena; THOMA, Katrin"
