Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"Protheroe, Harry",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Swansea Univ RC,Swansea Univ RC,1,1,Bow,Finished,6:32.790
"James, Daniel",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Swansea Univ RC,Swansea Univ RC,1,2,2,Finished,6:32.790
"Mortlock, Euan",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Swansea Univ RC,Swansea Univ RC,1,3,3,Finished,6:32.790
"Hoyle, Joshua",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Swansea Univ RC,Swansea Univ RC,1,4,4,Finished,6:32.790
"Bright, Dominic",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Swansea Univ RC,Swansea Univ RC,1,5,5,Finished,6:32.790
"Dawe, William",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Swansea Univ RC,Swansea Univ RC,1,6,6,Finished,6:32.790
"George, Henry",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Swansea Univ RC,Swansea Univ RC,1,7,7,Finished,6:32.790
"Hares, Edward",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Swansea Univ RC,Swansea Univ RC,1,8,Stroke,Finished,6:32.790
"Jones, Peter",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Putney Town RC,Putney Town RC,2,0,Coxswain,Finished,6:33.555
"Benton, Richard",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Putney Town RC,Putney Town RC,2,1,Bow,Finished,6:33.555
"Hickling, John",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Putney Town RC,Putney Town RC,2,2,2,Finished,6:33.555
"Watts, Jonathan",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Putney Town RC,Putney Town RC,2,3,3,Finished,6:33.555
"McLorn, Michael",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Putney Town RC,Putney Town RC,2,4,4,Finished,6:33.555
"Dennis, Peter",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Putney Town RC,Putney Town RC,2,5,5,Finished,6:33.555
"Martin, Cyrille",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Putney Town RC,Putney Town RC,2,6,6,Finished,6:33.555
"Galavotti, Giovanni",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Putney Town RC,Putney Town RC,2,7,7,Finished,6:33.555
"Blair, Robert",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Putney Town RC,Putney Town RC,2,8,Stroke,Finished,6:33.555
"Baxter, Emily",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Queens Coll (C),Queens Coll (C),3,0,Coxswain,Finished,6:35.009
"Chipping, Matthew",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Queens Coll (C),Queens Coll (C),3,1,Bow,Finished,6:35.009
"Dietert, Helge",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Queens Coll (C),Queens Coll (C),3,2,2,Finished,6:35.009
"Daubney, George",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Queens Coll (C),Queens Coll (C),3,3,3,Finished,6:35.009
"Cameron, George",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Queens Coll (C),Queens Coll (C),3,4,4,Finished,6:35.009
"Duncomb, Alex",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Queens Coll (C),Queens Coll (C),3,5,5,Finished,6:35.009
"Cathcart, Henry",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Queens Coll (C),Queens Coll (C),3,6,6,Finished,6:35.009
"Varley, Mark",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Queens Coll (C),Queens Coll (C),3,7,7,Finished,6:35.009
"Edgley, James",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Queens Coll (C),Queens Coll (C),3,8,Stroke,Finished,6:35.009
"Verey, J Adair",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Eton Coll,Eton Coll,4,0,Coxswain,Finished,6:36.509
"Harrison, James",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Eton Coll,Eton Coll,4,1,Bow,Finished,6:36.509
"Mombru, Adam",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Eton Coll,Eton Coll,4,2,2,Finished,6:36.509
"St Pier, Richard",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Eton Coll,Eton Coll,4,3,3,Finished,6:36.509
"Harriss, Seb",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Eton Coll,Eton Coll,4,4,4,Finished,6:36.509
"Seidler, Frederick",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Eton Coll,Eton Coll,4,5,5,Finished,6:36.509
"Rorke, Kuttel",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Eton Coll,Eton Coll,4,6,6,Finished,6:36.509
"Stanford, Francis",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Eton Coll,Eton Coll,4,7,7,Finished,6:36.509
"Sreekumar, Roshan",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Eton Coll,Eton Coll,4,8,Stroke,Finished,6:36.509
"Fu, Xing-Wu",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),5,0,Coxswain,Finished,6:38.242
"Zhang, Yang",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),5,1,Bow,Finished,6:38.242
"Zhou, Kai",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),5,2,2,Finished,6:38.242
"Li, Bing-Yi",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),5,3,3,Finished,6:38.242
"Wang, Wei",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),5,4,4,Finished,6:38.242
"Zhao, Yan",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),5,5,5,Finished,6:38.242
"Gui, Jia-Chen",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),5,6,6,Finished,6:38.242
"Wu, Tao",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),5,7,7,Finished,6:38.242
"Duo, Chen",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Fourth Military Medical Academy (China),Fourth Military Medical Academy (China),5,8,Stroke,Finished,6:38.242
"Butcher, Annabel",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Cambridge 99,Cambridge 99,6,0,Coxswain,Finished,6:40.367
"Flower, Edward",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Cambridge 99,Cambridge 99,6,1,Bow,Finished,6:40.367
"Kirkland, Richard",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Cambridge 99,Cambridge 99,6,2,2,Finished,6:40.367
"Champion, Michael",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Cambridge 99,Cambridge 99,6,3,3,Finished,6:40.367
"Brunton, Joe",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Cambridge 99,Cambridge 99,6,4,4,Finished,6:40.367
"Heyes, Matthew",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Cambridge 99,Cambridge 99,6,5,5,Finished,6:40.367
"Thorn, Nicholas",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Cambridge 99,Cambridge 99,6,6,6,Finished,6:40.367
"Guetard, Gael",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Cambridge 99,Cambridge 99,6,7,7,Finished,6:40.367
"Argyle, Ben",IM2.8+,6/20/2015,4:20 PM,Final,FINAL E,Cambridge 99,Cambridge 99,6,8,Stroke,Finished,6:40.367
"Haycock, Ashley",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,City of Bristol RC,City of Bristol RC,1,0,Coxswain,Finished,6:18.736
"Blundell, Edward",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,City of Bristol RC,City of Bristol RC,1,1,Bow,Finished,6:18.736
"Osborne, Andrew",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,City of Bristol RC,City of Bristol RC,1,2,2,Finished,6:18.736
"French, Tom",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,City of Bristol RC,City of Bristol RC,1,3,3,Finished,6:18.736
"Acton, George",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,City of Bristol RC,City of Bristol RC,1,4,4,Finished,6:18.736
"Piercy, Edward",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,City of Bristol RC,City of Bristol RC,1,5,5,Finished,6:18.736
"Wadsworth, James",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,City of Bristol RC,City of Bristol RC,1,6,6,Finished,6:18.736
"Turner, Christopher",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,City of Bristol RC,City of Bristol RC,1,7,7,Finished,6:18.736
"Bennett, Stephen",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,City of Bristol RC,City of Bristol RC,1,8,Stroke,Finished,6:18.736
"Burke, Hannah",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Thames RC,Thames RC,2,0,Coxswain,Finished,6:24.393
"Avery, Daniel",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Thames RC,Thames RC,2,1,Bow,Finished,6:24.393
"Healy, Des",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Thames RC,Thames RC,2,2,2,Finished,6:24.393
"Buchanan, George",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Thames RC,Thames RC,2,3,3,Finished,6:24.393
"Shepherd, Chris",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Thames RC,Thames RC,2,4,4,Finished,6:24.393
"Wareham, Alex",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Thames RC,Thames RC,2,5,5,Finished,6:24.393
"Jordon, Andrew",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Thames RC,Thames RC,2,6,6,Finished,6:24.393
"Beard, Thomas",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Thames RC,Thames RC,2,7,7,Finished,6:24.393
"Shackleton, Hugo",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Thames RC,Thames RC,2,8,Stroke,Finished,6:24.393
"Eden-Smith, Jessica",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Nonesuch BC,Nonesuch BC,3,0,Coxswain,Finished,6:25.675
"Beynon, Francis",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Nonesuch BC,Nonesuch BC,3,1,Bow,Finished,6:25.675
"Bathurst, Ben",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Nonesuch BC,Nonesuch BC,3,2,2,Finished,6:25.675
"Green, Frederick",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Nonesuch BC,Nonesuch BC,3,3,3,Finished,6:25.675
"Judd, Thomas Edward",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Nonesuch BC,Nonesuch BC,3,4,4,Finished,6:25.675
"McCann, Jonathan",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Nonesuch BC,Nonesuch BC,3,5,5,Finished,6:25.675
"Farr, Andrew",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Nonesuch BC,Nonesuch BC,3,6,6,Finished,6:25.675
"Cooper, H",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Nonesuch BC,Nonesuch BC,3,7,7,Finished,6:25.675
"MacKenzie, Adam S",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Nonesuch BC,Nonesuch BC,3,8,Stroke,Finished,6:25.675
"Huang, Arthur",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,St Pauls Sch BC,St Pauls Sch BC,4,0,Coxswain,Finished,6:26.472
"Trigle, Edward",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,St Pauls Sch BC,St Pauls Sch BC,4,1,Bow,Finished,6:26.472
"Harries, Lewis",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,St Pauls Sch BC,St Pauls Sch BC,4,2,2,Finished,6:26.472
"Ross, Alexander",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,St Pauls Sch BC,St Pauls Sch BC,4,3,3,Finished,6:26.472
"Lucas, James",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,St Pauls Sch BC,St Pauls Sch BC,4,4,4,Finished,6:26.472
"Turner, Sam",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,St Pauls Sch BC,St Pauls Sch BC,4,5,5,Finished,6:26.472
"Mitchell, Stephen",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,St Pauls Sch BC,St Pauls Sch BC,4,6,6,Finished,6:26.472
"Hill, Oliver",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,St Pauls Sch BC,St Pauls Sch BC,4,7,7,Finished,6:26.472
"Thorpe, Lachland",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,St Pauls Sch BC,St Pauls Sch BC,4,8,Stroke,Finished,6:26.472
"Preece, Freddie",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,0,Coxswain,Finished,6:30.988
"Crawshaw, Freddie",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,1,Bow,Finished,6:30.988
"Bonnefous, Ludovic",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,2,2,Finished,6:30.988
"Elkington, Nicholas",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,3,3,Finished,6:30.988
"Kinsella, Will",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,4,4,Finished,6:30.988
"Robinson, Freddie",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,5,5,Finished,6:30.988
"Nelson, William",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,6,6,Finished,6:30.988
"Oldroyd, Alexander",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,7,7,Finished,6:30.988
"Olsen, Victor",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,8,Stroke,Finished,6:30.988
"Fish, Tara",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,The Lawrenceville School (USA),The Lawrenceville School (USA),6,0,Coxswain,Finished,6:32.176
"Cummins, Tom",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,The Lawrenceville School (USA),The Lawrenceville School (USA),6,1,Bow,Finished,6:32.176
"Milkewski, Alexander",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,The Lawrenceville School (USA),The Lawrenceville School (USA),6,2,2,Finished,6:32.176
"Shorten, Daniel",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,The Lawrenceville School (USA),The Lawrenceville School (USA),6,3,3,Finished,6:32.176
"Paasche, David",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,The Lawrenceville School (USA),The Lawrenceville School (USA),6,4,4,Finished,6:32.176
"Dimchev, Ross",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,The Lawrenceville School (USA),The Lawrenceville School (USA),6,5,5,Finished,6:32.176
"Lewszyk, Konrad",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,The Lawrenceville School (USA),The Lawrenceville School (USA),6,6,6,Finished,6:32.176
"Gilman, Cliff",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,The Lawrenceville School (USA),The Lawrenceville School (USA),6,7,7,Finished,6:32.176
"England, Alexander",IM2.8+,6/20/2015,4:25 PM,Final,FINAL D,The Lawrenceville School (USA),The Lawrenceville School (USA),6,8,Stroke,Finished,6:32.176
"Burden, William",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Kingston G Sch,Kingston G Sch,1,0,Coxswain,Finished,6:25.177
"Seabrook, Miles",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Kingston G Sch,Kingston G Sch,1,1,Bow,Finished,6:25.177
"Helm, Sam",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Kingston G Sch,Kingston G Sch,1,2,2,Finished,6:25.177
"Ives, Lachie",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Kingston G Sch,Kingston G Sch,1,3,3,Finished,6:25.177
"Vine, William",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Kingston G Sch,Kingston G Sch,1,4,4,Finished,6:25.177
"Taylor, Tristan",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Kingston G Sch,Kingston G Sch,1,5,5,Finished,6:25.177
"Milward, Laurence",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Kingston G Sch,Kingston G Sch,1,6,6,Finished,6:25.177
"Dyson, James",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Kingston G Sch,Kingston G Sch,1,7,7,Finished,6:25.177
"Hillier, Luke",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Kingston G Sch,Kingston G Sch,1,8,Stroke,Finished,6:25.177
"Barnes, Archie",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Eton Coll,Eton Coll,2,0,Coxswain,Finished,6:25.583
"Yanev, Delyan",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Eton Coll,Eton Coll,2,1,Bow,Finished,6:25.583
"Long, Theodore",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Eton Coll,Eton Coll,2,2,2,Finished,6:25.583
"Elvidge, George",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Eton Coll,Eton Coll,2,3,3,Finished,6:25.583
"Edgar, Charles",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Eton Coll,Eton Coll,2,4,4,Finished,6:25.583
"Agarwal, Ashwin",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Eton Coll,Eton Coll,2,5,5,Finished,6:25.583
"Burgess-Smith, Magnus",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Eton Coll,Eton Coll,2,6,6,Finished,6:25.583
"Weinberger, Theodore",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Eton Coll,Eton Coll,2,7,7,Finished,6:25.583
"Hayes, Theodore",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Eton Coll,Eton Coll,2,8,Stroke,Finished,6:25.583
"MacKay, Autumn",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Bedford Modern Sch,Bedford Modern Sch,3,0,Coxswain,Finished,6:26.452
"Kavanagh, Sam",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Bedford Modern Sch,Bedford Modern Sch,3,1,Bow,Finished,6:26.452
"Ventisei, Alex",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Bedford Modern Sch,Bedford Modern Sch,3,2,2,Finished,6:26.452
"Rogers, Jamie",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Bedford Modern Sch,Bedford Modern Sch,3,3,3,Finished,6:26.452
"Smith, Kieran",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Bedford Modern Sch,Bedford Modern Sch,3,4,4,Finished,6:26.452
"White, William",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Bedford Modern Sch,Bedford Modern Sch,3,5,5,Finished,6:26.452
"Wilson, Jake",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Bedford Modern Sch,Bedford Modern Sch,3,6,6,Finished,6:26.452
"Tredget, Daniel",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Bedford Modern Sch,Bedford Modern Sch,3,7,7,Finished,6:26.452
"Clarke, Ollie",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Bedford Modern Sch,Bedford Modern Sch,3,8,Stroke,Finished,6:26.452
"Hashmi, Akil",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Sir W Borlase s GS BC,Sir W Borlase s GS BC,4,0,Coxswain,Finished,6:27.015
"Bownass, Benjamin",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Sir W Borlase s GS BC,Sir W Borlase s GS BC,4,1,Bow,Finished,6:27.015
"Watson, Joel",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Sir W Borlase s GS BC,Sir W Borlase s GS BC,4,2,2,Finished,6:27.015
"Manthorpe, Henry",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Sir W Borlase s GS BC,Sir W Borlase s GS BC,4,3,3,Finished,6:27.015
"Spicer, Alexander",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Sir W Borlase s GS BC,Sir W Borlase s GS BC,4,4,4,Finished,6:27.015
"Jones, Simon",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Sir W Borlase s GS BC,Sir W Borlase s GS BC,4,5,5,Finished,6:27.015
"Bolton, Angus",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Sir W Borlase s GS BC,Sir W Borlase s GS BC,4,6,6,Finished,6:27.015
"Lewis, Oliver",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Sir W Borlase s GS BC,Sir W Borlase s GS BC,4,7,7,Finished,6:27.015
"Bennett, Henry",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Sir W Borlase s GS BC,Sir W Borlase s GS BC,4,8,Stroke,Finished,6:27.015
"Le Page, Marie",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Marlow RC,Marlow RC,5,0,Coxswain,Finished,6:28.311
"Bavage, Alexander",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Marlow RC,Marlow RC,5,1,Bow,Finished,6:28.311
"Long, Sam",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Marlow RC,Marlow RC,5,2,2,Finished,6:28.311
"Lucas, Matthew",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Marlow RC,Marlow RC,5,3,3,Finished,6:28.311
"Beecher, Jordan",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Marlow RC,Marlow RC,5,4,4,Finished,6:28.311
"Ruinet, Mark",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Marlow RC,Marlow RC,5,5,5,Finished,6:28.311
"Brahmia, Mehdi",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Marlow RC,Marlow RC,5,6,6,Finished,6:28.311
"Moon, Thomas",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Marlow RC,Marlow RC,5,7,7,Finished,6:28.311
"Rendell, Thomas",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Marlow RC,Marlow RC,5,8,Stroke,Finished,6:28.311
"Gray, Helen",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Vesta RC,Vesta RC,6,0,Coxswain,Finished,6:34.406
"Gorman, Liam",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Vesta RC,Vesta RC,6,1,Bow,Finished,6:34.406
"Fane-Gladwin, William",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Vesta RC,Vesta RC,6,2,2,Finished,6:34.406
"McCormick, Alastair",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Vesta RC,Vesta RC,6,3,3,Finished,6:34.406
"Turner, Adrian",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Vesta RC,Vesta RC,6,4,4,Finished,6:34.406
"Linn, Christopher",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Vesta RC,Vesta RC,6,5,5,Finished,6:34.406
"Petitt, Chris",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Vesta RC,Vesta RC,6,6,6,Finished,6:34.406
"Sexton-Barrow, James",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Vesta RC,Vesta RC,6,7,7,Finished,6:34.406
"Cary, Joe",IM2.8+,6/20/2015,4:30 PM,Final,FINAL C,Vesta RC,Vesta RC,6,8,Stroke,Finished,6:34.406
"Nelson, Claire",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),1,0,Coxswain,Finished,6:15.929
"Ratliffe, Joseph",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),1,1,Bow,Finished,6:15.929
"Toro, Samson",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),1,2,2,Finished,6:15.929
"Harjo, Mitchell",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),1,3,3,Finished,6:15.929
"Hodges, Hunter",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),1,4,4,Finished,6:15.929
"Belk, Everett",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),1,5,5,Finished,6:15.929
"Paschino, Gilbert",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),1,6,6,Finished,6:15.929
"Pratt, Ben",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),1,7,7,Finished,6:15.929
"Broom, Andrew",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),1,8,Stroke,Finished,6:15.929
"Barton, Susannah",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Tideway Scullers,Tideway Scullers,2,0,Coxswain,Finished,6:17.555
"Leonard, Robert",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Tideway Scullers,Tideway Scullers,2,1,Bow,Finished,6:17.555
"Walden-Smith, Tommy",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Tideway Scullers,Tideway Scullers,2,2,2,Finished,6:17.555
"Sirmon, Jordon",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Tideway Scullers,Tideway Scullers,2,3,3,Finished,6:17.555
"Sparks, Timothy",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Tideway Scullers,Tideway Scullers,2,4,4,Finished,6:17.555
"Rodd, Lucas",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Tideway Scullers,Tideway Scullers,2,5,5,Finished,6:17.555
"Rogal, David",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Tideway Scullers,Tideway Scullers,2,6,6,Finished,6:17.555
"Jonas, Marcus",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Tideway Scullers,Tideway Scullers,2,7,7,Finished,6:17.555
"Brophy, Ben",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Tideway Scullers,Tideway Scullers,2,8,Stroke,Finished,6:17.555
"Plunkett, James",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Liverpool Univ BC,Liverpool Univ BC,3,0,Coxswain,Finished,6:18.335
"Hopkins, Tim",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Liverpool Univ BC,Liverpool Univ BC,3,1,Bow,Finished,6:18.335
"Hartley, Howard",IM2.8+,6/20/2015,4:35 PM,Final,FINAL B,Liverpool Univ BC,Liverpool Univ BC,3,2,2,Finished,6:18.335
