Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"Overmeer, Jan",IM2.8+,18/06/2016,3:50 PM,Final,FINAL C,"Choate Rosemary Hall, Usa","Choate Rosemary Hall, Usa",7,7,7,Finished,06:16.0
"Kahle, Jeffrey",IM2.8+,18/06/2016,3:50 PM,Final,FINAL C,"Choate Rosemary Hall, Usa","Choate Rosemary Hall, Usa",7,1,Bow,Finished,06:16.0
"Goldstein, Jade",IM2.8+,18/06/2016,3:50 PM,Final,FINAL C,"Choate Rosemary Hall, Usa","Choate Rosemary Hall, Usa",7,0,Coxswain,Finished,06:16.0
"Kennedy, Edward",IM2.8+,18/06/2016,3:50 PM,Final,FINAL C,"Choate Rosemary Hall, Usa","Choate Rosemary Hall, Usa",7,8,Stroke,Finished,06:16.0
"Rowse, Miles",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Radley College,Radley College,0,2,2,DNS,
"Murrell, James",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Radley College,Radley College,0,3,3,DNS,
"Elwes, Freddie",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Radley College,Radley College,0,4,4,DNS,
"McChesney, Archie",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Radley College,Radley College,0,5,5,DNS,
"Hobhouse, Max",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Radley College,Radley College,0,6,6,DNS,
"Bowesman-Jones, Joshua",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Radley College,Radley College,0,7,7,DNS,
"Hazell, Louis",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Radley College,Radley College,0,1,Bow,DNS,
"Adams, Felix",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Radley College,Radley College,0,0,Coxswain,DNS,
"Brocklebank-Fowler, James",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Radley College,Radley College,0,8,Stroke,DNS,
"O Riada, Colm",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,University Coll Dublin RC,University Coll Dublin RC,1,2,2,Finished,06:08.7
"Hayes, James",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,University Coll Dublin RC,University Coll Dublin RC,1,3,3,Finished,06:08.7
"Somers, David",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,University Coll Dublin RC,University Coll Dublin RC,1,4,4,Finished,06:08.7
"Gleeson, Eoin",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,University Coll Dublin RC,University Coll Dublin RC,1,5,5,Finished,06:08.7
"Thompson, Ross",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,University Coll Dublin RC,University Coll Dublin RC,1,6,6,Finished,06:08.7
"Farrell, Niall",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,University Coll Dublin RC,University Coll Dublin RC,1,7,7,Finished,06:08.7
"Bolger, Sam",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,University Coll Dublin RC,University Coll Dublin RC,1,1,Bow,Finished,06:08.7
"Fitz, Shauna",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,University Coll Dublin RC,University Coll Dublin RC,1,0,Coxswain,Finished,06:08.7
"O Sullivan, James",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,University Coll Dublin RC,University Coll Dublin RC,1,8,Stroke,Finished,06:08.7
"Jones, Iolo",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Lon Oratory Sch,Lon Oratory Sch,2,2,2,Finished,06:10.1
"Jones, Timothy",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Lon Oratory Sch,Lon Oratory Sch,2,3,3,Finished,06:10.1
"Ford, Joseph",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Lon Oratory Sch,Lon Oratory Sch,2,4,4,Finished,06:10.1
"Dickens, Samuel",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Lon Oratory Sch,Lon Oratory Sch,2,5,5,Finished,06:10.1
"Dickens, Benjamin",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Lon Oratory Sch,Lon Oratory Sch,2,6,6,Finished,06:10.1
"Thoumine, Matthew",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Lon Oratory Sch,Lon Oratory Sch,2,7,7,Finished,06:10.1
"Pereira, Bevan",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Lon Oratory Sch,Lon Oratory Sch,2,1,Bow,Finished,06:10.1
"Auty, Cormac",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Lon Oratory Sch,Lon Oratory Sch,2,0,Coxswain,Finished,06:10.1
"Quin, Thomas",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Lon Oratory Sch,Lon Oratory Sch,2,8,Stroke,Finished,06:10.1
"Rimmer, Chris",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Durham Univ BC,Durham Univ BC,3,2,2,Finished,06:11.6
"Hicks, Edward",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Durham Univ BC,Durham Univ BC,3,3,3,Finished,06:11.6
"Johansen, Joseph",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Durham Univ BC,Durham Univ BC,3,4,4,Finished,06:11.6
"Neubauer, Maximilian",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Durham Univ BC,Durham Univ BC,3,5,5,Finished,06:11.6
"Toogood, William",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Durham Univ BC,Durham Univ BC,3,6,6,Finished,06:11.6
"Connor, Finn",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Durham Univ BC,Durham Univ BC,3,7,7,Finished,06:11.6
"Lewis, Robert",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Durham Univ BC,Durham Univ BC,3,1,Bow,Finished,06:11.6
"Rich, Benjamin",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Durham Univ BC,Durham Univ BC,3,0,Coxswain,Finished,06:11.6
"Gorenkin, Danylo",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Durham Univ BC,Durham Univ BC,3,8,Stroke,Finished,06:11.6
"Azzi, Adam",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,"Manchester, The Univ BC","Manchester, The Univ BC",4,2,2,Finished,06:12.0
"Flasse, Pierre",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,"Manchester, The Univ BC","Manchester, The Univ BC",4,3,3,Finished,06:12.0
"Kerr, Robin",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,"Manchester, The Univ BC","Manchester, The Univ BC",4,4,4,Finished,06:12.0
"Bennett, James",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,"Manchester, The Univ BC","Manchester, The Univ BC",4,5,5,Finished,06:12.0
"Collinson, Oliver",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,"Manchester, The Univ BC","Manchester, The Univ BC",4,6,6,Finished,06:12.0
"Roe, Jack",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,"Manchester, The Univ BC","Manchester, The Univ BC",4,7,7,Finished,06:12.0
"Wiley, Jamie",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,"Manchester, The Univ BC","Manchester, The Univ BC",4,1,Bow,Finished,06:12.0
"Pooley, Annabel",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,"Manchester, The Univ BC","Manchester, The Univ BC",4,0,Coxswain,Finished,06:12.0
"Tymofijiw, Michael",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,"Manchester, The Univ BC","Manchester, The Univ BC",4,8,Stroke,Finished,06:12.0
"Cox, Carl",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Abingdon Sch,Abingdon Sch,5,2,2,Finished,06:12.6
"Harris, Robert",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Abingdon Sch,Abingdon Sch,5,3,3,Finished,06:12.6
"Coope, Peter",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Abingdon Sch,Abingdon Sch,5,4,4,Finished,06:12.6
"Wiblin, Tom",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Abingdon Sch,Abingdon Sch,5,5,5,Finished,06:12.6
"Palmer, Samuel",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Abingdon Sch,Abingdon Sch,5,6,6,Finished,06:12.6
"Fisher, Rory",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Abingdon Sch,Abingdon Sch,5,7,7,Finished,06:12.6
"Hall, Edward",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Abingdon Sch,Abingdon Sch,5,1,Bow,Finished,06:12.6
"Bermingham, Freddie",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Abingdon Sch,Abingdon Sch,5,0,Coxswain,Finished,06:12.6
"Pearson, Stuart",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Abingdon Sch,Abingdon Sch,5,8,Stroke,Finished,06:12.6
"Martin, Tom",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Warwick Univ,Warwick Univ,6,2,2,Finished,06:16.4
"Brown, Will",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Warwick Univ,Warwick Univ,6,3,3,Finished,06:16.4
"Young, Adam",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Warwick Univ,Warwick Univ,6,4,4,Finished,06:16.4
"Hall, Thomas",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Warwick Univ,Warwick Univ,6,5,5,Finished,06:16.4
"McCaffery, Christian",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Warwick Univ,Warwick Univ,6,6,6,Finished,06:16.4
"Jonas, Oliver",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Warwick Univ,Warwick Univ,6,7,7,Finished,06:16.4
"McWilliams, Ben",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Warwick Univ,Warwick Univ,6,1,Bow,Finished,06:16.4
"Savage, Elizabeth",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Warwick Univ,Warwick Univ,6,0,Coxswain,Finished,06:16.4
"Breen, Jack",IM2.8+,18/06/2016,4:00 PM,Final,FINAL B,Warwick Univ,Warwick Univ,6,8,Stroke,Finished,06:16.4
"McPherson, Robert",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Imperial Coll,Imperial Coll,1,2,2,Finished,06:00.1
"Davis, Graham",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Imperial Coll,Imperial Coll,1,3,3,Finished,06:00.1
"Uglow, Harry",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Imperial Coll,Imperial Coll,1,4,4,Finished,06:00.1
"Mayne, Harry",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Imperial Coll,Imperial Coll,1,5,5,Finished,06:00.1
"Rees, Edward",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Imperial Coll,Imperial Coll,1,6,6,Finished,06:00.1
"Ball, A",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Imperial Coll,Imperial Coll,1,7,7,Finished,06:00.1
"Leppanen, Juha",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Imperial Coll,Imperial Coll,1,1,Bow,Finished,06:00.1
"Boother, Emily",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Imperial Coll,Imperial Coll,1,0,Coxswain,Finished,06:00.1
"Barnoud, Romain",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Imperial Coll,Imperial Coll,1,8,Stroke,Finished,06:00.1
"Stanhope, Ollie",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Hampton Sch BC,Hampton Sch BC,2,2,2,Finished,06:01.5
"Gilligan, Rory",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Hampton Sch BC,Hampton Sch BC,2,3,3,Finished,06:01.5
"Clausen, Jens",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Hampton Sch BC,Hampton Sch BC,2,4,4,Finished,06:01.5
"Owens, Lewis",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Hampton Sch BC,Hampton Sch BC,2,5,5,Finished,06:01.5
"Worthington, Thomas",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Hampton Sch BC,Hampton Sch BC,2,6,6,Finished,06:01.5
"Jackson, Dominic",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Hampton Sch BC,Hampton Sch BC,2,7,7,Finished,06:01.5
"Zahn, Christopher",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Hampton Sch BC,Hampton Sch BC,2,1,Bow,Finished,06:01.5
"Marcus, Charlie",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Hampton Sch BC,Hampton Sch BC,2,0,Coxswain,Finished,06:01.5
"Long, Tom",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Hampton Sch BC,Hampton Sch BC,2,8,Stroke,Finished,06:01.5
"Hurley, Ian",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Thames RC,Thames RC,3,2,2,Finished,06:02.6
"Gordon, Andrew",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Thames RC,Thames RC,3,3,3,Finished,06:02.6
"Jones, Huw",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Thames RC,Thames RC,3,4,4,Finished,06:02.6
"Trevena, Michael",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Thames RC,Thames RC,3,5,5,Finished,06:02.6
"Ewing, Roger",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Thames RC,Thames RC,3,6,6,Finished,06:02.6
"Abdalla, Joe",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Thames RC,Thames RC,3,7,7,Finished,06:02.6
"Morris, Alex",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Thames RC,Thames RC,3,1,Bow,Finished,06:02.6
"Burge, Emily",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Thames RC,Thames RC,3,0,Coxswain,Finished,06:02.6
"Graham, James",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Thames RC,Thames RC,3,8,Stroke,Finished,06:02.6
"Keles, Can",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,St Paul S Usa,St Paul S Usa,4,2,2,Finished,06:03.2
"Eckler, Andrew",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,St Paul S Usa,St Paul S Usa,4,3,3,Finished,06:03.2
"Parkhurst, Henry",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,St Paul S Usa,St Paul S Usa,4,4,4,Finished,06:03.2
"Smith, Jonathan",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,St Paul S Usa,St Paul S Usa,4,5,5,Finished,06:03.2
"Rusher, Nicholas",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,St Paul S Usa,St Paul S Usa,4,6,6,Finished,06:03.2
"Loiselle, Simon",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,St Paul S Usa,St Paul S Usa,4,7,7,Finished,06:03.2
"Van Everen, Oliver",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,St Paul S Usa,St Paul S Usa,4,1,Bow,Finished,06:03.2
"Moore, Persis",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,St Paul S Usa,St Paul S Usa,4,0,Coxswain,Finished,06:03.2
"Hirschfeld, Gustav",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,St Paul S Usa,St Paul S Usa,4,8,Stroke,Finished,06:03.2
"Futch, Hayden",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Groton School RC,Groton School RC,5,2,2,Finished,06:03.7
"Sudol, Andrew",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Groton School RC,Groton School RC,5,3,3,Finished,06:03.7
"Banwell, Cloement",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Groton School RC,Groton School RC,5,4,4,Finished,06:03.7
"Cecil, John",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Groton School RC,Groton School RC,5,5,5,Finished,06:03.7
"Patton, Charles",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Groton School RC,Groton School RC,5,6,6,Finished,06:03.7
"Norton, William",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Groton School RC,Groton School RC,5,7,7,Finished,06:03.7
"Santry, Richard",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Groton School RC,Groton School RC,5,1,Bow,Finished,06:03.7
"Higgins, Piper",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Groton School RC,Groton School RC,5,0,Coxswain,Finished,06:03.7
"Barry, Nicholas",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Groton School RC,Groton School RC,5,8,Stroke,Finished,06:03.7
"Tunbridge, Sam",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Kingston RC,Kingston RC,6,2,2,Finished,06:08.6
"Pepper, Nick",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Kingston RC,Kingston RC,6,3,3,Finished,06:08.6
"Zovich, Ivan",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Kingston RC,Kingston RC,6,4,4,Finished,06:08.6
"Bedford, Andrew",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Kingston RC,Kingston RC,6,5,5,Finished,06:08.6
"Webber, Jonathan",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Kingston RC,Kingston RC,6,6,6,Finished,06:08.6
"Handy, Ben",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Kingston RC,Kingston RC,6,7,7,Finished,06:08.6
"Hopkins, Tom",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Kingston RC,Kingston RC,6,1,Bow,Finished,06:08.6
"Hing, Adele",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Kingston RC,Kingston RC,6,0,Coxswain,Finished,06:08.6
"Sharratt, Richard",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Kingston RC,Kingston RC,6,8,Stroke,Finished,06:08.6
"Hollis, Tristan",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Agecroft,Agecroft,7,2,2,Finished,06:09.3
"Staniforth, Darren",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Agecroft,Agecroft,7,3,3,Finished,06:09.3
"Baldwin, Matthew",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Agecroft,Agecroft,7,4,4,Finished,06:09.3
"Holgate, George",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Agecroft,Agecroft,7,5,5,Finished,06:09.3
"O Neill, Rory",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Agecroft,Agecroft,7,6,6,Finished,06:09.3
"Jones, Michael",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Agecroft,Agecroft,7,7,7,Finished,06:09.3
"Salmon, Patrick",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Agecroft,Agecroft,7,1,Bow,Finished,06:09.3
"Masters, Lucy",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Agecroft,Agecroft,7,0,Coxswain,Finished,06:09.3
"Adey-Johnson, Benedict",IM2.8+,18/06/2016,4:05 PM,Final,FINAL A,Agecroft,Agecroft,7,8,Stroke,Finished,06:09.3
"Robson, James",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Newcastle Univ,Newcastle Univ,1,2,2,Finished,06:32.3
"Haynes, Alexander",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Newcastle Univ,Newcastle Univ,1,3,3,Finished,06:32.3
"New, William",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Newcastle Univ,Newcastle Univ,1,1,Bow,Finished,06:32.3
"McRoberts, Calum",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Newcastle Univ,Newcastle Univ,1,0,Coxswain,Finished,06:32.3
"Knight, Oliver",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Newcastle Univ,Newcastle Univ,1,4,Stroke,Finished,06:32.3
"Miller, Hamish",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Upper Thames RC,Upper Thames RC,2,2,2,Finished,06:39.0
"Jarvis, Aaron",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Upper Thames RC,Upper Thames RC,2,3,3,Finished,06:39.0
"Richards, Jacob",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Upper Thames RC,Upper Thames RC,2,1,Bow,Finished,06:39.0
"Searle, Beatrice",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Upper Thames RC,Upper Thames RC,2,0,Coxswain,Finished,06:39.0
"Kirkbride, James",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Upper Thames RC,Upper Thames RC,2,4,Stroke,Finished,06:39.0
"Chung, Thomas Edward",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Tideway Scullers,Tideway Scullers,3,2,2,Finished,06:40.9
"Jonas, Marcus",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Tideway Scullers,Tideway Scullers,3,3,3,Finished,06:40.9
"Beckett, Edward",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Tideway Scullers,Tideway Scullers,3,1,Bow,Finished,06:40.9
"MacPhee, Ruaridh",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Tideway Scullers,Tideway Scullers,3,0,Coxswain,Finished,06:40.9
"Bond, Thomas",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Tideway Scullers,Tideway Scullers,3,4,Stroke,Finished,06:40.9
"Carlton, Ayrton",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Nottingham RC,Nottingham RC,4,2,2,Finished,06:41.3
"Okon, Jon",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Nottingham RC,Nottingham RC,4,3,3,Finished,06:41.3
"Hird, Martin",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Nottingham RC,Nottingham RC,4,1,Bow,Finished,06:41.3
"Lawton, Sophie",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Nottingham RC,Nottingham RC,4,0,Coxswain,Finished,06:41.3
"Wright, Adam",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,Nottingham RC,Nottingham RC,4,4,Stroke,Finished,06:41.3
"Johnson, Benjamin",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,York City,York City,5,2,2,Finished,06:47.1
"Bollans, Benjamin",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,York City,York City,5,3,3,Finished,06:47.1
"Lewis, Daniel",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,York City,York City,5,1,Bow,Finished,06:47.1
"Hawkyard, Louise",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,York City,York City,5,0,Coxswain,Finished,06:47.1
"Campbell, Gavin",SEN.4+,18/06/2016,4:10 PM,Final,FINAL A,York City,York City,5,4,Stroke,Finished,06:47.1
"Fattouh, Sam",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Tideway Scullers,Tideway Scullers,1,2,2,Finished,06:35.7
"Siravo, Michael",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Tideway Scullers,Tideway Scullers,1,3,3,Finished,06:35.7
"Ogden Newton, Samuel",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Tideway Scullers,Tideway Scullers,1,1,Bow,Finished,06:35.7
"Hatteland-Dunn, Luke",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Tideway Scullers,Tideway Scullers,1,4,Stroke,Finished,06:35.7
"White, Edward",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Star Club,Star Club,2,2,2,Finished,06:36.7
"Colliver, Jack",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Star Club,Star Club,2,3,3,Finished,06:36.7
"Gowing, Jack",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Star Club,Star Club,2,1,Bow,Finished,06:36.7
"Bradley, Locksley",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Star Club,Star Club,2,4,Stroke,Finished,06:36.7
"Jones, Cameron",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Henley RC,Henley RC,3,2,2,Finished,06:41.5
"Turnell, Bruce",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Henley RC,Henley RC,3,3,3,Finished,06:41.5
"Howe, Anthony",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Henley RC,Henley RC,3,1,Bow,Finished,06:41.5
"Zolkwer, Joseph",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Henley RC,Henley RC,3,4,Stroke,Finished,06:41.5
"Lewis, Jack",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Abingdon Sch,Abingdon Sch,4,2,2,Finished,06:43.0
"Haynes, Tom",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Abingdon Sch,Abingdon Sch,4,3,3,Finished,06:43.0
"Kinnier Wilson, Robert",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Abingdon Sch,Abingdon Sch,4,1,Bow,Finished,06:43.0
"Bell, Tom",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Abingdon Sch,Abingdon Sch,4,4,Stroke,Finished,06:43.0
"Freij, Zac",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Oundle Sch,Oundle Sch,5,2,2,Finished,06:44.4
"Chapman, Oliver",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Oundle Sch,Oundle Sch,5,3,3,Finished,06:44.4
"Duckitt, James",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Oundle Sch,Oundle Sch,5,1,Bow,Finished,06:44.4
"Davis Gimeno, Cosmo",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Oundle Sch,Oundle Sch,5,4,Stroke,Finished,06:44.4
"Murdoch, James",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Latymer Upper Sch,Latymer Upper Sch,6,2,2,Finished,06:44.8
"Warton, Josh",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Latymer Upper Sch,Latymer Upper Sch,6,3,3,Finished,06:44.8
"White, Finlay",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Latymer Upper Sch,Latymer Upper Sch,6,1,Bow,Finished,06:44.8
"Brett, Mathew",J18A.4x-,18/06/2016,4:15 PM,Final,FINAL D,Latymer Upper Sch,Latymer Upper Sch,6,4,Stroke,Finished,06:44.8
"O Connor, Ethan",J18A.4x-,18/06/2016,4:20 PM,Final,FINAL C,RGS High Wycombe,RGS High Wycombe,1,2,2,Finished,06:25.7
"Williams, Sam",J18A.4x-,18/06/2016,4:20 PM,Final,FINAL C,RGS High Wycombe,RGS High Wycombe,1,3,3,Finished,06:25.7
"Beagles, James",J18A.4x-,18/06/2016,4:20 PM,Final,FINAL C,RGS High Wycombe,RGS High Wycombe,1,1,Bow,Finished,06:25.7
"Davison, Nicholas",J18A.4x-,18/06/2016,4:20 PM,Final,FINAL C,RGS High Wycombe,RGS High Wycombe,1,4,Stroke,Finished,06:25.7
"Suvan, Andrew",J18A.4x-,18/06/2016,4:20 PM,Final,FINAL C,Westminster Sch,Westminster Sch,2,2,2,Finished,06:28.1
"Bentley, Edward",J18A.4x-,18/06/2016,4:20 PM,Final,FINAL C,Westminster Sch,Westminster Sch,2,3,3,Finished,06:28.1
"Allen, William",J18A.4x-,18/06/2016,4:20 PM,Final,FINAL C,Westminster Sch,Westminster Sch,2,1,Bow,Finished,06:28.1
"Edwards, Jonathan",J18A.4x-,18/06/2016,4:20 PM,Final,FINAL C,Westminster Sch,Westminster Sch,2,4,Stroke,Finished,06:28.1
